TransactionID,Date,Time,Branch,ServerID,CustomerID,MenuItemID,Qty,UnitPrice,Discount,PaymentType
3263,2025-09-28,14:59,Uptown,S017,C023,M219,1,14.34,0,Debit
3264,2025-03-20,11:10,Downtown,S025,C345,M159,1,5.56,10,cash
3265,2025-04-02,16:59,Airport,S023,C402,M110,1,4.99,0,Credit
3266,2024-12-22,17:18,Uptown,S017,C491,M110,3,5.53,0,Debit
3267,2025-08-15,17:52,Airport,S029,C465,M112,1,12.49,5,Credit
3268,2024-07-03,09:21,Downtown,S021,C483,M129,2,7.82,0,Debit
3269,2025-07-03,19:57,Westside,S026,C057,M135,1,3.49,0,Debit
3270,2024-02-25,13:23,Airport,S028,C123,M141,1,4.2,0,Debit
3271,2024-11-28,19:51,Airport,S029,C128,M147,2,3.49,0,Credit
3272,2024-08-23,11:48,Westside,S022,C460,M170,1,3.4,0,Debit
3273,2024-04-28,11:33,Midtown,S009,C428,M135,2,3.49,0,Cash
3274,2025-08-31,18:55,Midtown,S009,C256,M191,2,4.24,0,Credit
3275,2024-02-26,19:12,Uptown,S017,C026,M169,1,3.18,0,Cash
3276,2025-08-19,16:40,Airport,S018,C040,M187,3,11.43,0,Credit
3277,2024-08-11,12:18,Downtown,S002,C487,M218,2,15.45,5,Debit
3278,2024-10-20,20:46,Downtown,S002,C056,M123,1,4.23,15,Credit
3279,2024-04-03,18:26,Westside,S014,C275,M196,1,4.17,0,Cash
3280,2024-10-02,12:58,Downtown,S027,C097,M204,2,5.51,0,Credit
3281,2024-06-30,12:07,Airport,S028,C500,M160,1,5.96,0,Cash
3282,2025-06-23,17:57,Midtown,S009,C363,M138,3,4.26,10,Debit
3283,2025-08-09,20:25,Downtown,S025,C284,M131,1,3.78,0,Cash
3284,2024-11-25,19:22,Downtown,S030,C338,M111,1,13.44,5,Credit
3285,2025-08-23,11:37,Midtown,S013,C383,M137,1,4.37,0,Credit
3286,2025-08-13,13:00,Airport,S010,C064,M140,2,4.06,0,Credit
3287,2025-01-15,20:49,Westside,S026,C460,M134,2,3.36,0,Credit
3288,2024-10-04,19:56,Airport,S015,C020,M185,1,4.0,0,
3289,2025-02-27,18:19,Midtown,S008,C204,M176,1,3.68,0,Debit
3290,2025-02-15,14:24,Airport,S028,C216,M137,3,4.37,0,Credit
3291,2024-06-17,17:22,Uptown,S020,C418,M153,1,5.96,0,Credit
3292,2025-04-07,14:50,Downtown,S025,C455,M196,1,4.17,0,CREDIT
3293,2025-01-08,11:20,Midtown,S009,C014,M130,1,5.84,0,Credit
3294,2025-07-12,11:59,Downtown,S021,C453,M141,1,4.2,0,Credit
3295,2024-08-17,12:06,WESTSIDE,S004,C347,M163,3,17.16,0,Credit
3296,2025-02-19,09:13,Airport,S015,C345,M140,2,4.06,0,Debit
3297,2025-08-28,13:34,Downtown,S025,C384,M140,1,4.06,0,Debit
3298,2024-07-10,13:45,Airport,S015,C408,M162,1,4.21,0,Cash
3299,2024-08-30,20:39,Uptown,S004,C401,M178,1,6.35,0,CASH
3300,2024-09-08,18:55,Downtown,S005,C382,M115,1,19.05,0,Cash
3301,2025-02-16,12:14,Westside,S014,C306,M103,1,4.66,0,Cash
3302,2025-02-14,13:40,Airport,S001,C338,M105,1,3.45,0,Credit
3303,2025-08-19,19:43,Midtown,S013,C377,M166,1,14.68,10,Debit
3304,2025-01-29,19:45,Uptown,S004,C267,M199,1,4.3,0,Credit
3305,2024-06-16,18:08,Westside,S014,C074,M141,4,4.2,0,Cash
3306,2025-05-05,12:46,Uptown,S017,C499,M140,3,4.06,0,Debit
3307,2024-03-02,19:53,Midtown,S008,C457,M171,1,3.14,0,Credit
3308,2024-10-15,11:55,Uptown,S020,C232,M103,1,4.66,0,Debit
3309,2025-08-18,17:55,Uptown,S020,C270,M167,1,4.22,0,Cash
3310,2025-03-16,20:53,Airport,S029,C369,M163,2,17.16,0,Credit
3311,2025-08-19,13:28,Downtown,S025,C018,M130,1,5.84,0,Cash
3312,2025-01-26,19:16,Downtown,S025,C394,M140,1,4.06,0,Credit
3313,2024-02-17,12:09,Airport,S028,C164,M133,2,3.23,5,Credit
3314,2024-08-31,08:28,Airport,S023,C092,M133,1,3.23,0,Credit
3315,2024-09-24,17:53,Downtown,S027,C235,M111,2,13.44,0,Credit
3316,2025-08-07,13:59,Westside,S022,C157,M150,1,3.21,0,Cash
3317,2025-03-05,17:04,Down town,S002,C202,M199,1,4.3,0,Cash
3318,2024-02-25,20:17,Airport,S028,C075,M203,1,11.76,5,Credit
3319,2024-05-25,20:43,Midtown,S006,C298,M121,1,6.01,0,Debit
3320,2024-12-27,20:07,Airport,S028,C208,M217,2,2.92,0,Credit
3321,2025-08-06,21:36,Westside,S026,C045,M129,1,7.82,0,Credit
3322,2024-03-21,13:31,Downtown,S021,C479,M206,1,15.67,10,Cash
3323,2024-01-18,08:32,Uptown,S017,C254,M134,1,3.11,5,Cash
3324,2024-01-14,19:06,Uptown,S020,C243,M105,1,3.45,0,Credit
3325,2024-09-19,17:41,Airport,S028,C066,M205,1,15.07,5,credit
3326,2025-01-06,11:25,Downtown,S021,C373,M167,1,4.15,0,GiftCard
3327,2024-04-14,20:58,Uptown,S004,C317,M167,1,4.22,0,Credit
3328,2024-03-31,09:39,Uptown,S017,C349,M213,1,3.19,0,Credit
3329,2025-08-28,14:50,Uptown,S020,C119,M195,3,18.48,10,Credit
3330,2024-05-07,20:56,Downtown,S025,C463,M140,1,4.06,10,Cash
3331,2024-02-15,20:24,Uptown,S004,C338,M118,1,17.74,0,Credit
3332,2024-01-11,18:23,Uptown,S017,C498,M157,1,4.14,0,Credit
3333,2025-03-11,19:06,Westside,S007,C178,M163,1,17.16,0,GiftCard
3334,2024-08-18,20:18,Downtown,S027,C469,M129,3,7.82,0,Debit
3335,2025-06-23,11:09,Westside,S007,C067,M119,1,11.33,0,GiftCard
3336,2025-07-08,12:29,Uptown,S017,C157,M149,2,3.08,5,Credit
3337,2024-06-02,11:37,Downtown,S003,C292,M129,4,7.82,0,Credit
3338,2024-01-03,19:50,Uptown,S017,C293,M199,3,4.3,0,Credit
3339,2025-07-18,09:04,Westside,S024,C339,M173,1,4.34,5,credit
3340,2024-08-09,18:16,Midtown,S012,C295,M147,1,3.49,0,Credit
3341,2025-09-10,13:40,Midtown,S006,C409,M130,1,5.84,5,Credit
3342,2024-03-06,12:11,Airport,S010,C461,M184,3,5.05,0,Credit
3343,2025-07-22,12:47,Airport,S018,C072,M140,3,4.06,10,Credit
3344,2025-06-14,13:32,Uptown,S017,C119,M136,1,2.32,0,Credit
3345,2024-08-25,13:10,Uptown,S017,C078,M199,2,4.3,5,Credit
3346,2025-01-07,17:31,Downtown,S003,C318,M118,2,17.74,0,CREDIT
3347,2025-01-15,15:04,Downtown,S003,C253,M119,3,11.33,0,Credit
3348,2024-08-13,12:36,Midtown,S013,C187,M163,2,17.16,0,Credit
3349,2025-08-10,22:35,Uptown,S017,C087,M144,2,3.79,0,Debit
3350,2024-12-16,18:57,Downtown,S021,C486,M132,1,2.42,0,Cash
3351,2025-09-28,13:39,Uptown,S017,C465,M152,2,4.32,0,Credit
3352,2024-09-08,19:44,Westside,S024,C444,M163,3,17.16,0,Cash
3353,2025-02-20,08:29,Uptown,S017,C356,M118,1,17.74,5,Debit
3354,2025-05-20,13:35,Uptown,S017,C474,M186,2,4.26,0,Debit
3355,2025-08-28,17:17,Uptown,S004,C031,M186,1,4.26,5,Credit
3356,2025-03-31,17:49,Midtown,S012,C202,M144,1,3.79,0,GiftCard
3357,2024-08-10,18:32,Airport,S015,C052,M167,1,4.22,0,Credit
3358,2024-11-26,20:09,Uptown,S004,C005,M176,2,3.68,0,Credit
3359,2025-08-19,16:11,Airport,S018,C358,M194,2,3.37,10,Debit
3360,2025-02-08,08:34,Midtown,S009,C498,M219,2,14.34,0,Debit
3361,2024-11-01,09:50,Uptown,S017,C093,M207,1,14.8,0,Credit
3362,2025-01-03,14:17,Airport,S018,C280,M162,1,3.97,0,Credit
3363,2024-03-28,11:32,Midtown,S013,C238,M145,1,2.34,0,Credit
3364,2024-08-25,19:48,Midtown,S012,C015,M131,2,3.93,0,Credit
3365,2025-01-08,22:37,Westside,S016,C346,M197,1,3.41,5,Credit
3366,2024-05-03,18:40,Downtown,S005,C102,M120,2,15.6,10,Credit
3367,2025-04-30,18:44,Uptown,S017,C430,M166,1,14.68,0,Cash
3368,2025-08-04,12:49,Midtown,S012,C480,M209,3,4.6,10,Credit
3369,2025-04-14,17:17,Uptown,S017,C493,M201,1,13.51,0,Cash
3370,2024-09-02,20:08,Downtown,S030,C010,M121,1,6.09,0,Credit
3371,2025-05-30,13:00,Midtown,S006,C216,M112,1,12.49,0,CREDIT
3372,2024-07-24,13:57,Westside,S016,C421,M132,1,2.48,0,Credit
3373,2025-05-23,15:12,Westside,S056,C139,M136,1,2.32,0,Credit
3374,2024-03-17,18:14,Westside,S014,C193,M192,1,12.17,5,Credit
3375,2024-12-07,20:13,Airport,S018,C307,M136,1,2.32,0,Credit
3376,2025-08-05,09:38,Airport,S018,C277,M212,1,4.09,0,Debit
3377,2025-07-29,20:16,Mid town,S001,C302,M154,2,3.73,5,Debit
3378,2025-07-08,17:32,Midtown,S013,C008,M135,1,3.49,0,Credit
3379,2024-11-07,21:50,Midtown,S006,C244,M105,1,3.45,0,Credit
3380,2024-04-02,16:58,Uptown,S017,C320,M153,2,5.96,0,GiftCard
3381,2024-12-26,19:10,Downtown ,S023,C290,M127,1,4.93,0,Credit
3382,2024-10-31,20:26,Airport,S010,C032,M132,1,2.42,0,Debit
3383,2025-01-25,09:18,Westside,S007,C163,M133,3,3.23,0,Credit
3384,2024-12-27,12:00,Uptown,S020,C207,M122,2,7.28,0,Debit
3385,2024-01-31,13:00,Westside,S016,C282,M111,1,13.44,0,Credit
3386,2024-02-17,12:44,Westside,S007,C431,M182,1,15.53,0,Credit
3387,2024-04-24,11:25,Midtown,S008,C141,M195,1,18.48,5,Cash
3388,2024-07-25,18:46,Downtown,S021,C324,M213,1,3.19,0,Cash
3389,2024-09-18,18:27,Airport,S001,C145,M130,1,5.84,0,Credit
3390,2025-05-03,15:54,Airport,S019,C458,M216,1,20.14,10,Cash
3391,2025-02-25,20:46,Westside,S026,C405,M193,1,17.34,0,Credit
3392,2025-07-28,18:25,Midtown,S012,C248,M186,1,4.26,0,Credit
3393,2024-07-07,17:04,Downtown,S030,C310,M146,2,2.95,0,Credit
3394,2025-09-14,20:35,Downtown,S021,C319,M162,1,4.21,0,Cash
3395,2025-08-14,20:41,WESTSIDE,S013,C273,M178,1,6.35,15,Credit
3396,2025-09-06,17:00,Airport,S028,C146,M112,1,12.49,5,Credit
3397,2025-05-14,13:54,Downtown,S027,C122,M166,2,14.68,0,Cash
3398,2025-01-29,17:29,Uptown,S017,C454,M187,1,11.43,0,Credit
3399,2025-06-05,18:46,Airport,S023,C295,M135,1,3.49,10,Credit
3400,2024-11-15,13:32,Westside,S022,C301,M136,2,2.32,0,Debit
3401,2024-10-04,12:31,Downtown,S005,C202,M125,1,5.44,0,Debit
3402,2025-04-12,19:01,Uptown,S017,C144,M163,4,17.16,10,Credit
3403,2025-03-31,22:50,Downtown,S027,C269,M196,1,4.17,5,Cash
3404,2025-02-03,18:10,Uptown,S004,C072,M132,1,2.42,0,Debit
3405,2024-04-12,15:46,Uptown,S017,C068,M113,2,13.99,0,Credit
3406,2025-04-22,17:25,Uptown,S020,C267,M218,3,15.39,0,Debit
3407,2025-01-28,20:30,Westside,S007,C186,M182,2,15.73,0,Credit
3408,2025-08-18,14:53,Westside,S014,C410,M103,1,4.66,0,Credit
3409,2025-06-24,16:04,AIRPORT,S014,C309,M187,1,11.43,5,Credit
3410,2024-01-03,12:21,Uptown,S020,C051,M141,1,4.2,0,Debit
3411,2024-04-04,09:08,Uptown,S017,C243,M164,2,7.59,5,Cash
3412,2025-06-30,20:46,Uptown,S017,C163,M168,1,2.85,0,Cash
3413,2024-04-23,19:13,Westside,S016,C035,M151,1,4.11,5,Debit
3414,2025-01-30,20:42,Airport,S018,C142,M216,2,20.14,0,Credit
3415,2025-03-01,17:51,Midtown,S006,C123,M183,2,3.73,0,Credit
3416,2024-09-01,17:27,Airport,S015,C036,M158,1,5.26,10,Credit
3417,2025-09-03,15:46,Midtown,S012,C279,M121,1,6.09,0,Debit
3418,2024-04-25,11:30,Airport,S029,C142,M207,1,14.8,0,Debit
3419,2025-08-28,20:44,Airport,S028,C444,M200,4,3.17,0,Credit
3420,2024-01-09,13:46,Midtown,S011,C227,M154,1,3.76,0,Cash
3421,2025-04-13,19:30,Westside,S024,C193,M216,1,20.14,5,cash
3422,2025-01-12,11:08,Westside,S026,C132,M127,1,4.93,5,Credit
3423,2024-11-23,09:16,Airport,S015,C295,M201,1,13.51,0,Credit
3424,2024-12-02,11:25,Uptown,S020,C176,M155,1,3.82,0,Cash
3425,2024-09-25,20:48,Midtown,S012,C447,M112,1,12.49,0,Credit
3426,2024-10-27,20:50,Downtown,S003,C301,M124,1,6.15,0,Debit
3427,2025-08-08,19:02,Downtown,S025,C398,M158,1,5.26,0,Credit
3428,2024-08-06,11:31,West side,S017,C150,M107,1,4.29,10,Credit
3429,2025-06-21,17:59,Uptown,S017,C477,M215,1,14.2,0,Debit
3430,2024-08-24,08:04,Uptown,S020,C092,M123,1,4.23,0,Credit
3431,2024-01-25,22:57,Uptown,S017,C152,M113,1,13.99,0,Credit
3432,2025-02-06,18:40,Uptown,S017,C174,M194,1,3.37,0,GiftCard
3433,2025-08-18,20:45,Uptown,S017,C062,M139,2,2.64,0,Credit
3434,2024-02-26,18:13,Midtown,S011,C277,M146,1,2.95,0,Credit
3435,2025-04-15,20:22,Downtown,S025,C202,M182,1,15.73,0,Credit
3436,2024-11-10,18:19,Downtown,S021,C223,M118,1,17.74,0,Credit
3437,2025-02-05,20:28,Midtown,S006,C467,M120,1,14.98,0,Credit
3438,2025-02-11,18:28,Downtown,S025,C403,M115,2,18.63,0,Credit
3439,2024-05-26,12:56,Midtown,S006,C135,M141,1,4.2,0,Credit
3440,2024-11-17,12:12,Uptown,S004,C215,M154,2,3.73,0,Credit
3441,2024-09-06,13:34,Midtown,S008,C417,M141,1,4.2,0,GiftCard
3442,2025-01-09,13:55,Midtown,S009,C063,M135,1,3.49,0,Cash
3443,2025-04-30,16:21,Uptown,S017,C414,M166,1,14.68,0,Credit
3444,2024-03-12,17:31,Uptown,S004,C299,M143,1,3.62,0,Debit
3445,2024-10-30,17:17,Uptown,S004,C417,M103,2,4.66,10,Cash
3446,2025-05-19,17:22,Airport,S019,C194,M139,1,2.64,0,Credit
3447,2025-07-25,22:37,Downtown,S027,C220,M197,1,3.41,0,Credit
3448,2024-07-21,21:58,Uptown,S017,C224,M132,2,2.42,5,Debit
3449,2024-11-10,09:12,Uptown,S017,C038,M217,1,2.92,0,Cash
3450,2025-03-16,20:19,Airport,S015,C010,M151,1,4.11,0,Cash
3451,2025-02-11,22:58,Downtown,S021,C114,M196,1,4.17,0,Credit
3452,2024-09-23,12:43,Airport,S029,C394,M200,3,3.17,0,Credit
3453,2025-08-05,11:15,Westside,S014,C146,M166,1,14.68,5,Credit
3454,2025-04-04,18:02,Downtown,S030,C312,M168,1,2.85,10,Credit
3455,2025-08-14,20:25,Midtown,S044,C340,M121,2,6.09,0,Cash
3456,2024-08-30,20:35,Downtown,S021,C402,M208,2,3.53,10,Debit
3457,2024-10-08,19:59,Westside,S007,C068,M101,1,4.93,0,Cash
3458,2024-04-05,08:55,Midtown,S009,C215,M193,1,17.34,0,Credit
3459,2025-02-08,13:34,WESTSIDE,S012,C184,M175,1,15.12,5,Credit
3460,2025-04-25,15:20,Airport,S028,C127,M147,2,3.49,0,Credit
3461,2024-06-01,19:59,Airport,S018,C342,M101,1,4.93,0,Credit
3462,2024-11-12,12:12,Westside,S007,C208,M218,2,15.45,0,Credit
3463,2024-05-03,12:53,Midtown,S006,C183,M118,1,17.74,0,Cash
3464,2024-03-14,15:55,Westside,S014,C196,M122,1,7.28,0,Credit
3465,2024-12-22,20:22,Midtown,S008,C368,M136,2,2.32,5,Credit
3466,2025-07-15,19:35,Westside,S014,C377,M140,1,4.06,10,Credit
3467,2024-07-09,19:28,Airport,S010,C184,M206,1,15.67,5,Credit
3468,2024-09-08,17:29,Airport,S029,C216,M119,2,11.33,0,Credit
3469,2024-10-23,15:50,Downtown,S002,C315,M175,1,15.12,0,Cash
3470,2025-07-20,17:42,Uptown,S017,C489,M133,1,3.23,0,Credit
3471,2025-08-14,17:36,Westside,S014,C338,M177,1,3.29,0,Cash
3472,2025-03-13,19:37,Downtown,S003,C002,M135,1,3.49,0,Credit
3473,2024-05-27,20:14,Downtown,S025,C179,M131,1,3.78,0,Credit
3474,2025-05-24,08:47,Downtown,S021,C181,M165,1,2.51,0,Credit
3475,2024-06-10,12:16,Downtown,S021,C396,M166,1,14.68,0,Debit
3476,2024-02-12,15:17,Westside,S026,C460,M218,1,15.45,5,Cash
3477,2025-01-17,20:53,Uptown,S017,C007,M161,1,11.9,0,Credit
3478,2024-04-22,13:23,Uptown,S004,C333,M208,4,3.53,5,Debit
3479,2024-10-18,15:32,WESTSIDE,S024,C470,M183,1,3.73,0,Credit
3480,2024-03-01,20:54,Downtown,S030,C283,M136,1,2.32,0,Cash
3481,2025-08-20,22:43,Westside,S022,C323,M177,1,3.29,5,Credit
3482,2024-01-13,09:47,Downtown,S025,C093,M175,1,15.12,5,Debit
3483,2024-05-05,18:35,MIDTOWN,S020,C128,M210,1,4.31,0,Cash
3484,2024-04-23,20:50,Downtown,S027,C464,M158,1,5.26,10,Cash
3485,2024-01-25,13:10,Uptown,S017,C426,M196,1,4.17,0,Debit
3486,2025-09-22,17:59,Westside,S016,C301,M156,1,5.51,0,Debit
3487,2024-07-03,19:08,Downtown,S021,C242,M103,1,4.66,0,Cash
3488,2024-08-07,16:33,Westside,S022,C205,M194,1,3.37,0,Credit
3489,2024-02-13,19:09,Midtown,S011,C500,M167,1,4.22,0,Credit
3490,2025-02-19,19:49,Downtown,S027,C224,M209,1,4.6,0,Credit
3491,2024-09-17,19:43,Downtown,S025,C137,M217,1,2.92,0,Debit
3492,2024-08-23,19:34,Westside,S022,C347,M215,1,14.2,0,Credit
3493,2025-03-16,20:52,Uptown,S020,C117,M218,2,15.45,5,Credit
3494,2024-01-05,12:37,Midtown,S011,C179,M184,1,5.05,0,Debit
3495,2025-02-22,13:54,Midtown,S013,C273,M158,4,5.26,5,Credit
3496,2025-05-19,20:25,Downtown,S027,C404,M197,1,3.41,0,GiftCard
3497,2025-09-01,19:04,Westside,S026,C111,M129,3,7.82,0,Credit
3498,2025-04-05,13:48,Airport,S015,C201,M150,1,3.21,0,Credit
3499,2024-08-07,16:16,AIRPORT,S024,C095,M218,1,15.45,0,Debit
3500,2025-04-14,18:13,Midtown,S006,C465,M120,1,14.98,0,Debit
3501,2025-05-04,17:40,Downtown,S002,C007,M187,1,11.43,5,Debit
3502,2025-06-15,18:29,Downtown,S005,C070,M145,1,2.34,0,Debit
3503,2025-08-29,19:47,Uptown,S017,C078,M218,1,15.45,0,Credit
3504,2024-01-26,15:03,Downtown,S003,C420,M185,1,4.0,0,Cash
3505,2025-09-13,19:51,MIDTOWN,S019,C114,M201,2,13.51,0,Cash
3506,2024-01-20,15:57,Airport,S018,C384,M165,1,2.51,0,Credit
3507,2024-06-21,17:36,Uptown,S017,C363,M179,3,14.83,0,Credit
3508,2024-03-31,17:24,Midtown,S011,C232,M129,2,7.82,10,CREDIT
3509,2024-05-02,11:33,Airport,S019,C287,M216,1,20.14,5,Cash
3510,2025-03-18,11:08,Westside,S014,C321,M144,1,3.79,0,DEBIT
3511,2024-05-18,11:11,Airport,S001,C355,M200,1,3.17,0,Credit
3512,2025-08-13,17:41,Uptown,S020,C132,M193,1,17.34,0,Credit
3513,2024-02-21,12:35,Uptown,S020,C324,M109,1,4.49,0,Credit
3514,2025-04-30,18:08,Downtown,S027,C231,M177,1,3.29,10,Credit
3515,2024-08-16,16:36,Downtown,S021,C461,M147,1,3.49,0,GiftCard
3516,2024-05-31,19:00,Midtown,S012,C162,M132,1,2.42,0,Cash
3517,2024-09-18,18:53,Uptown,S020,C175,M198,1,4.52,0,Credit
3518,2025-06-09,17:30,WESTSIDE,S022,C433,M171,4,3.14,0,Debit
3519,2024-11-02,12:52,Downtown,S002,C472,M185,2,4.0,0,GiftCard
3520,2025-04-11,18:21,Airport,S019,C103,M147,1,3.49,5,Cash
3521,2024-05-13,14:10,Airport,S019,C073,M115,1,18.63,0,Debit
3522,2024-05-12,11:12,Airport,S018,C347,M140,2,4.25,5,Cash
3523,2025-03-06,20:59,Downtown,S027,C127,M193,1,17.34,0,Cash
3524,2024-12-20,12:26,Airport,S018,C167,M209,1,4.6,0,Credit
3525,2024-10-06,09:59,Airport,S010,C031,M216,1,20.14,0,Cash
3526,2024-08-22,11:49,Airport,S019,C096,M105,1,3.45,0,Credit
3527,2024-07-18,20:56,Downtown,S025,C333,M200,1,3.17,0,Credit
3528,2024-10-13,22:46,Midtown,S012,C003,M101,2,4.61,0,Credit
3529,2024-09-24,18:11,Airport,S023,C185,M200,2,3.17,0,Credit
3530,2024-11-29,12:31,Midtown,S008,C174,M216,3,20.14,0,Credit
3531,2025-06-07,18:59,Uptown,S017,C321,M167,3,4.22,0,Credit
3532,2024-03-29,11:59,Downtown,S025,C157,M194,1,3.37,0,Credit
3533,2024-07-21,13:12,Uptown,S017,C136,M164,1,7.59,10,Debit
3534,2025-08-09,21:48,Downtown,S003,C419,M182,3,15.73,0,Credit
3535,2025-07-08,20:03,Uptown,S017,C496,M117,1,12.09,0,Credit
3536,2024-08-26,20:45,Uptown,S017,C051,M155,2,3.82,0,Credit
3537,2024-03-15,16:10,Airport ,S006,C080,M160,1,5.96,0,Cash
3538,2024-03-06,11:00,Westside,S026,C015,M170,1,3.4,0,Credit
3539,2025-04-01,13:58,Airport,S019,C189,M169,2,3.18,5,Debit
3540,2024-12-12,08:18,Airport,S029,C430,M113,2,13.99,0,Credit
3541,2025-03-09,21:59,Westside,S024,C011,M131,2,3.78,0,Credit
3542,2024-02-08,20:24,Uptown,S004,C035,M141,1,4.2,0,Credit
3543,2024-09-14,17:52,Airport,S028,C286,M135,1,3.49,15,Cash
3544,2025-06-12,12:45,Westside,S022,C136,M105,1,3.45,0,Credit
3545,2024-03-12,21:51,Airport,S001,C200,M127,1,4.93,0,Debit
3546,2025-05-02,15:53,Downtown,S030,C256,M191,2,4.24,0,Credit
3547,2025-04-03,12:32,Uptown,S004,C493,M130,1,5.84,0,Credit
3548,2025-05-23,16:49,Westside,S014,C437,M171,1,3.14,0,Debit
3549,2024-11-30,20:37,Westside ,S002,C297,M196,1,4.17,0,Debit
3550,2025-02-13,20:50,Uptown,S020,C278,M200,1,3.17,10,Credit
3551,2025-05-13,18:03,Uptown,S020,C203,M174,1,4.47,0,Debit
3552,2024-12-31,15:03,Airport,S019,C494,M206,1,15.67,0,Credit
3553,2024-01-22,20:14,Uptown,S004,C368,M196,1,4.17,0,Cash
3554,2024-03-23,13:59,Westside,S024,C201,M138,1,4.26,10,Cash
3555,2024-01-15,12:57,Midtown,S013,C085,M130,1,5.84,0,Cash
3556,2024-07-14,20:36,Midtown,S011,C333,M107,2,4.29,5,Credit
3557,2025-09-17,18:35,Uptown,S017,C101,M219,1,14.34,0,Credit
3558,2025-03-25,13:33,Downtown,S003,C168,M168,2,2.85,5,Cash
3559,2025-01-18,19:08,Downtown,S027,C468,M174,1,4.47,0,Credit
3560,2024-07-16,19:43,MIDTOWN,S006,C302,M202,1,15.36,0,Credit
3561,2025-02-25,19:19,Midtown,S008,C324,M170,4,3.4,0,Credit
3562,2024-11-21,20:37,Westside,S016,C043,M158,3,5.26,0,Credit
3563,2024-04-25,19:31,Uptown,S004,C311,M116,1,15.19,0,Credit
3564,2024-03-01,19:23,UPTOWN,S020,C164,M105,3,3.45,0,Debit
3565,2024-06-13,13:28,Uptown,S004,C233,M153,2,5.96,0,Debit
3566,2024-06-15,18:31,Downtown,S025,C333,M130,1,5.84,0,credit
3567,2024-03-10,11:54,Uptown,S004,C086,M219,2,14.34,10,Debit
3568,2024-12-18,09:53,Airport,S023,C005,M182,1,15.73,15,Credit
3569,2024-11-28,13:29,Uptown ,S020,C445,M146,1,2.95,0,Debit
3570,2024-05-22,11:26,Midtown,S006,C403,M205,4,15.07,10,Credit
3571,2024-03-13,12:31,Westside,S024,C180,M127,1,4.93,0,Credit
3572,2024-04-24,20:35,Uptown,S020,C353,M195,1,18.48,5,Debit
3573,2025-06-14,08:00,Uptown,S004,C085,M127,2,4.93,5,Credit
3574,2024-05-27,20:51,Uptown,S004,C305,M166,2,14.68,5,Cash
3575,2024-03-29,08:27,Uptown,S020,C435,M211,1,5.38,5,Debit
3576,2024-07-05,18:30,Downtown,S005,C300,M123,3,4.23,0,Cash
3577,2025-06-16,14:56,Midtown,S011,C500,M205,3,14.98,10,Credit
3578,2025-08-20,20:20,Airport,S028,C009,M199,2,4.3,5,Cash
3579,2024-03-01,18:10,Westside,S026,C254,M168,2,2.68,5,Cash
3580,2024-11-06,19:48,Uptown,S017,C140,M121,1,6.09,0,Credit
3581,2024-05-02,19:36,Airport,S019,C360,M165,1,2.51,0,Credit
3582,2024-05-25,11:31,Westside,S022,C400,M118,1,17.74,5,Credit
3583,2024-12-05,14:35,Westside,S016,C113,M145,1,2.34,10,Credit
3584,2025-08-21,11:38,Downtown,S002,C413,M177,1,3.29,5,Credit
3585,2025-09-25,12:13,Downtown,S025,C431,M105,2,3.45,0,Credit
3586,2025-08-11,18:10,Uptown,S017,C003,M135,1,3.49,0,Debit
3587,2025-03-23,20:14,AIRPORT,S008,C096,M140,3,4.06,10,Debit
3588,2024-09-17,18:36,Westside,S024,C054,M182,4,15.73,0,Credit
3589,2024-03-10,16:20,Uptown,S020,C113,M114,1,15.86,15,Credit
3590,2024-05-23,18:48,Downtown,S002,C009,M137,1,4.37,0,Credit
3591,2024-09-19,14:02,Downtown,S003,C119,M202,2,15.36,0,Credit
3592,2024-05-31,19:37,Westside,S024,C297,M162,1,4.21,0,Debit
3593,2025-02-27,19:21,Airport,S018,C362,M112,1,12.49,5,Credit
3594,2024-04-10,17:52,Airport,S029,C003,M130,1,5.84,5,Credit
3595,2025-03-29,18:59,Downtown,S025,C111,M197,1,3.41,0,Credit
3596,2025-08-19,11:27,Downtown,S021,C105,M190,2,2.78,0,Cash
3597,2025-08-05,19:01,DOWNTOWN,S024,C143,M121,2,6.09,0,Credit
3598,2025-07-30,11:35,Uptown,S020,C286,M164,2,7.59,0,Debit
3599,2025-03-30,08:43,Downtown,S005,C344,M205,1,15.07,0,Cash
3600,2024-12-16,11:50,Downtown,S021,C202,M166,1,14.68,0,Credit
3601,2024-12-25,11:46,Downtown,S025,C168,M192,3,12.17,0,Debit
3602,2024-02-03,18:59,Uptown,S017,C343,M189,1,4.6,0,Debit
3603,2024-09-02,08:53,Airport,S029,C471,M131,1,3.78,0,Debit
3604,2024-10-22,18:48,Westside,S007,C352,M182,1,15.73,0,Cash
3605,2025-06-01,11:17,Airport,S028,C136,M203,2,11.62,0,Cash
3606,2025-05-12,17:54,Downtown,S003,C070,M161,1,11.9,0,Debit
3607,2024-09-20,18:32,Downtown,S002,C109,M133,1,3.23,0,Cash
3608,2024-02-15,19:53,Downtown,S027,C250,M169,4,3.18,0,Credit
3609,2025-05-02,09:13,Airport,S010,C263,M106,1,4.42,5,Credit
3610,2024-02-12,11:22,Downtown,S025,C396,M125,1,5.44,5,Cash
3611,2025-01-21,21:54,Uptown,S004,C492,M162,1,4.21,0,Debit
3612,2025-06-26,08:33,Airport,S018,C412,M173,1,4.05,0,Credit
